,Character,SEID,Sentiment
1826,NANA,S06E20,0.17083333333333334
1827,NEWMAN,S06E20,0.1274621212121212
1828,PASSERBY,S06E20,0.0
1829,PAULA,S06E20,0.09835752482811307
1830,SHELLY,S06E20,-0.061111111111111116
1831,TEACHER,S06E20,0.0
1832,(Another car passes,S06E21,0.0
1833,BUZZER,S06E21,0.0
1834,CLERK,S06E21,0.13792207792207792
1835,DAVID,S06E21,0.06361856661856663
1836,DOCTOR,S06E21,0.09166666666666667
1837,DR. BAKERSOLL,S06E21,-0.075
1838,DR. COOPERMAN,S06E21,0.0
1839,ELAINE,S06E21,-0.019033029878618112
1840,ESTELLE,S06E21,0.048214285714285716
1841,FRANK,S06E21,0.01982764528508772
1842,GEORGE,S06E21,0.009982663940997272
1843,JERRY,S06E21,0.06890709138422553
1844,KRAMER,S06E21,0.07323481412767126
1845,NANCY,S06E21,-0.051190476190476196
1846,SALLY,S06E21,0.0
1847,SECURITY GUARD,S06E21,0.25
1848,[Back at Jerry's apartment,S06E21,-0.08333333333333333
1849,[Opening Scene,S06E21,0.0
1850,BRIDGET,S06E22,-0.08333333333333333
1851,CARL,S06E22,-0.036904761904761905
1852,EARL,S06E22,0.1113095238095238
1853,ELAINE,S06E22,0.005157677970177971
1854,FLIGHT ATTENDANT,S06E22,-0.1125
1855,GEORGE,S06E22,0.14705611307884034
1856,INTERCOM,S06E22,-0.1111111111111111
1857,JERRY,S06E22,0.030289322844147405
1858,KATE,S06E22,0.04221014492753623
1859,KRAMER,S06E22,0.08422939068100359
1860,MAN,S06E22,0.011874999999999997
1861,MORGAN,S06E22,0.14285714285714285
1862,MORGANEWMAN,S06E22,0.1989177489177489
1863,NEWMAN,S06E22,-0.039285714285714285
1864,NEWMANEWMAN,S06E22,0.09523809523809523
1865,Off stage,S06E22,0.0
1866,PHONE,S06E22,0.0
1867,PITT,S06E22,0.03636363636363637
1868,TV,S06E22,0.057045454545454545
1869,WAITER,S06E22,0.0
1870,WOMAN,S06E22,0.0
1871,WOMANEWMAN,S06E22,0.0
1872,ALEC,S06E23,0.014015151515151515
1873,ELAINE,S06E23,-0.055492530345471525
1874,FAN #1,S06E23,-0.15555555555555559
1875,FATHER HERNANDEZ,S06E23,0.0
1876,GEORGE,S06E23,0.09366827286470143
1877,JERRY,S06E23,0.023852040816326525
1878,KRAMER,S06E23,0.0027684930809930798
1879,MR. PLESS,S06E23,0.12425595238095238
1880,PRIEST,S06E23,0.13333333333333333
1881,PUDDY,S06E23,0.04232140466364846
1882,RADIO ANNOUNCER,S06E23,-0.07777777777777779
1883,SIENA,S06E23,0.145326278659612
1884,WAITRESS,S06E23,0.0
1885,ANNOUNCER,S06E24,0.0
1886,BETTE,S06E24,0.024047619047619047
1887,CABBIE,S06E24,0.0
1888,ELAINE,S06E24,0.034040256040256046
1889,FRANK,S06E24,0.16458333333333333
1890,GENNICE,S06E24,0.12283950617283951
1891,GEORGE,S06E24,-0.03273809523809524
1892,ICE CREAM VENDER #1,S06E24,0.0
1893,ICE CREAM VENDER #2,S06E24,0.5
1894,JERRY,S06E24,0.027607142857142858
1895,KIM,S06E24,0.048849206349206344
1896,KRAMER,S06E24,0.07766203703703704
1897,LOTUS,S06E24,0.08214285714285714
1898,PETERMAN,S06E24,0.27770370370370373
1899,RUBY,S06E24,0.010714285714285716
1900,STAGEHAND,S06E24,0.0
1901,SUNNY,S06E24,0.3333333333333333
1902,TV,S06E24,-0.125
1903,UMPIRE,S06E24,0.20833333333333334
1904,VOICE,S06E24,0.0
1905,COP,S07E01,0.02857142857142857
1906,ELAINE,S07E01,-0.03636160714285713
1907,FRANK,S07E01,0.13854166666666667
1908,FRIEND,S07E01,0.0
1909,GEORGE,S07E01,0.10459391534391535
1910,JERRY,S07E01,0.04733687641723356
1911,KRAMER,S07E01,0.022474103277674712
1912,LADY,S07E01,-0.7142857142857143
1913,LIZ,S07E01,0.0
1914,MELANIE,S07E01,-0.5
1915,MRS. COSTANZA,S07E01,0.06875
1916,NEWMAN,S07E01,0.050818452380952374
1917,SUSAN,S07E01,0.008749999999999999
1918,[At JERRY,S07E01,0.0
1919,[GEORGE,S07E01,0.0
1920,ELAINE,S07E02,0.10310207991242473
1921,GEORGE,S07E02,0.08600747855112194
1922,JERRY,S07E02,0.09391416060299039
1923,"JERRY, GEORGE, & KRAMER",S07E02,0.0
1924,KRAMER,S07E02,0.03168103448275862
1925,MAN,S07E02,-0.075
1926,RABBI,S07E02,0.16683360700602082
1927,SUSAN,S07E02,0.05511363636363636
1928,USHER,S07E02,0.07142857142857142
1929,WOMAN,S07E02,-0.2
1930,[At the restaurant! GEORGE,S07E02,0.0
1931,CLERK,S07E03,-0.1375
1932,ELAINE,S07E03,0.09280635865457293
1933,GEOGE,S07E03,0.0
1934,GEORGE,S07E03,0.008816468253968254
1935,GIGGIO,S07E03,0.0
1936,GUARD,S07E03,0.021604938271604927
1937,JACKIE,S07E03,0.10194079547527825
1938,JERRY,S07E03,0.04117344075677409
1939,KRAMER,S07E03,0.06230837112622827
1940,MAESTRO,S07E03,0.12724700710811823
1941,MAESTRO AND ELAINE (Simultaneously),S07E03,0.0
1942,MR BURNS,S07E03,0.0
1943,MR ROSS,S07E03,0.0
1944,MR STAR,S07E03,0.09672619047619048
1945,MS. JORDAN,S07E03,0.5
1946,SALESMAN,S07E03,-0.05
1947,SECRETARY,S07E03,0.0
1948,SUSAN,S07E03,-0.08113095238095239
1949,WAITER,S07E03,0.2
1950,[Setting,S07E03,-0.008493437779152065
1951,BOBBY,S07E04,0.08928571428571429
1952,ELAINE,S07E04,0.036398173585673585
1953,GEORGE,S07E04,0.04101420366126248
1954,HOLLY,S07E04,0.008083480305702526
1955,JAMES,S07E04,0.07911070936639118
1956,JERRY,S07E04,0.005944749694749693
1957,James,S07E04,0.0
1958,KRAMER,S07E04,0.14022143705967235
1959,MORGAN,S07E04,0.10984848484848486
1960,O'NEILL,S07E04,-0.0036111111111111066
1961,STEINBRENNER,S07E04,0.08018939393939394
1962,TV,S07E04,0.1962797619047619
1963,WAITER,S07E04,0.3125
1964,WILHELM,S07E04,0.15454545454545454
1965,(4,S07E05,0.0
1966,"(Jerry wakes up with the sunlight. Looks at the electric clock, which stopped at 4",S07E05,0.0
1967,"(Two clocks at a table, both 4",S07E05,0.0
1968,CLAYTON,S07E05,0.06284496753246753
1969,ELAINE,S07E05,-0.003875298631357305
1970,GARDNER,S07E05,0.3833333333333333
1971,GEORGE,S07E05,0.030650740025740038
1972,GUAD,S07E05,0.0
1973,GUARD,S07E05,0.0
1974,I always feel bad for the silver medal winner in the Olympics. How do you live with that the rest of your life? People are gonna keep asking,S07E05,0.28125
1975,JEAN-PAUL,S07E05,0.013063063063063065
1976,JERRY,S07E05,0.05253970787327529
1977,JERRY'S MACHINE,S07E05,0.0
1978,JUDY,S07E05,0.04285714285714286
1979,KRAMER,S07E05,0.1494919432419433
1980,MAN,S07E05,-0.043333333333333335
1981,MANAGER,S07E05,0.2232142857142857
1982,STEINBRENNER,S07E05,0.11264362373737373
1983,WILHELM,S07E05,-0.015208333333333332
1984,We gotta go! It's 8,S07E05,0.0
1985,ZEKE,S07E05,-0.08333333333333333
1986,BANIA,S07E06,0.5599999999999999
1987,BOB,S07E06,0.13499999999999998
1988,CUSTOMER,S07E06,0.0
1989,ELAINE,S07E06,0.0483855419272086
1990,FURNITURE GUY,S07E06,0.3
1991,GEORGE,S07E06,0.054224064625850346
1992,JERRY,S07E06,0.06525786761463845
1993,JERY,S07E06,0.0
1994,KRAMER,S07E06,-0.0025676937441643363
1995,NEWMAN,S07E06,-0.015886794532627865
1996,RAY,S07E06,0.08333333333333333
1997,SHEILA,S07E06,-0.07436974789915966
1998,SOUP NAZI,S07E06,0.06667925824175823
1999,SUPER,S07E06,0.19642857142857142
2000,SUSAN,S07E06,0.06471153846153847
2001,WOMAN,S07E06,0.0
2002,(A woman rushes in and shouts,S07E07,0.023611111111111104
2003,CAPTAIN,S07E07,0.07092151675485009
2004,DISPATCHER,S07E07,0.0
2005,DOCTOR,S07E07,0.21250000000000002
2006,ELAINE,S07E07,-0.03295995670995672
2007,EMPLOYEE,S07E07,1.0
2008,FRED,S07E07,-0.014564821143768536
2009,GEORGE,S07E07,0.02712423687423688
2010,JERRY,S07E07,0.058233968760284555
2011,KRAMER,S07E07,0.050836167800453504
2012,LEAPIN' LARRY,S07E07,0.08472222222222221
2013,MAN,S07E07,0.0
2014,MAN ON THE STREET,S07E07,0.0
2015,MRS. PETERMAN,S07E07,0.0
2016,PETERMAN,S07E07,0.08288492063492064
2017,SUSAN,S07E07,-0.015555555555555559
2018,TV ANNOUNCER,S07E07,0.3125
2019,VOICE,S07E07,0.0
2020,WOMAN,S07E07,0.0
2021,"(again, from the movie we hear this dialogue",S07E08,0.002556423611111092
2022,(from the movie we hear this dialogue,S07E08,0.17708333333333331
2023,"(once again, from the movie we hear this dialogue",S07E08,-0.5
2024,2nd MOVIE PATRON,S07E08,0.13095238095238096
2025,DUSTIN,S07E08,0.0
2026,DUSTIN - Locker room Attendant #2,S07E08,0.7
2027,ELAINE,S07E08,0.053407567049808424
2028,GEORGE,S07E08,-0.0034871031746031723
2029,JERRY,S07E08,0.006890615499106064
2030,KRAMER,S07E08,0.0377984792984793
2031,MOVIE PATRON,S07E08,-0.04861111111111112
2032,MOVIE PHONE GUY,S07E08,-0.04222222222222222
2033,NEWMAN,S07E08,0.10267857142857142
2034,PAUL,S07E08,0.0
2035,PAUL - Locker room Attendant #1,S07E08,0.0
2036,RAMON,S07E08,0.009608548280423282
2037,SUSAN,S07E08,0.0018518518518518534
2038,USHER,S07E08,0.0
2039,[Outside Kramers apartment door,S07E08,-0.1
2040,(IMG SRC=http,S07E09,0.0
2041,BILLY,S07E09,0.09280303030303032
2042,BOB,S07E09,0.0
2043,CEDRIC,S07E09,0.0
2044,ELAINE,S07E09,0.023855558692515214
2045,ELAINE (excited),S07E09,0.09375
2046,ELAINE (signing),S07E09,0.0
2047,ELAINE (smiling),S07E09,0.7
2048,ELAINE (stretches),S07E09,0.8
2049,ELAINE (warns),S07E09,0.0
2050,ELAINE (with little hope),S07E09,0.0
2051,GEORGE,S07E09,-0.021753747795414464
2052,GEORGE (to Elaine),S07E09,0.1
2053,GEORGE (tosses the condom aside),S07E09,-0.3
2054,JERRY,S07E09,0.0030178571428571403
2055,JERRY (copying down the number),S07E09,0.0
2056,JERRY (proudly),S07E09,0.0
2057,JERRY (signing),S07E09,-0.09722222222222222
2058,JERRY (slowly),S07E09,0.0
2059,JERRY (to Lena),S07E09,0.0
2060,JERRY (using Elaine as an example),S07E09,-0.125
2061,JERRY'S brain,S07E09,0.0
2062,KRAMER,S07E09,0.030615407319952773
2063,KRAMER (nervously),S07E09,0.0
2064,KRAMER (panting),S07E09,0.0
2065,KRAMER (shows Jerry his winnings),S07E09,0.0
2066,KRAMER (to organizer at desk),S07E09,0.0
2067,LENA,S07E09,0.019047619047619046
2068,LENA (smells Jerry's arm),S07E09,0.78
2069,LENA (to waiter),S07E09,0.0
2070,MONICA,S07E09,0.0
2071,ORGANIZER,S07E09,0.0
2072,PHARMACIST,S07E09,0.04081632653061224
2073,SUSAN,S07E09,-0.011469474153297684
2074,SUSAN (laughing),S07E09,0.0
2075,SUSAN (to Lena),S07E09,0.0
2076,VOICE FROM POKER GAME,S07E09,0.0
2077,WALKER #1,S07E09,0.0
2078,WALKER #2,S07E09,0.0
2079,WALKER #3,S07E09,0.0
2080,ATTENDANT,S07E10,0.0
2081,CASHIER,S07E10,0.0
2082,COP,S07E10,0.0
2083,DEENA,S07E10,-0.012884615384615385
2084,ELAINE,S07E10,0.05961021505376344
2085,FLORIST,S07E10,0.0
2086,GEORGE,S07E10,0.02030373677248678
2087,GUY,S07E10,0.0
2088,HAARWOOD,S07E10,0.07334183673469387
2089,JERRY,S07E10,0.03829719387755102
2090,KRAMER,S07E10,0.15738626201654368
2091,LLOYD,S07E10,0.08472222222222224
2092,POP,S07E10,0.1193877551020408
2093,VOICE (O.C.),S07E10,0.0
2094,[Alex Theatre,S07E10,0.0
2095,[George's Car,S07E10,0.0
2096,[Street,S07E10,0.0
2097,[Street Outside Alex,S07E10,0.0
2098,CLYDE,S07E11,-0.04285714285714286
2099,COUNTER WOMAN,S07E11,0.11309523809523808
2100,DENNIS,S07E11,0.09166666666666667
2101,ELAINE,S07E11,-0.0020331101190476167
2102,ESTELLE,S07E11,-0.03281746031746032
2103,FRANK,S07E11,-0.043916666666666666
2104,GEORGE,S07E11,0.02182224025974026
2105,JERRY,S07E11,0.0817397432561367
2106,JOHN,S07E11,-0.022721861471861466
2107,KRAMER,S07E11,0.088618447993448
2108,MABEL,S07E11,-0.03125
2109,MANAGER,S07E11,0.0
2110,MR. ROSS,S07E11,0.03213095238095238
2111,MRS. ROSS,S07E11,0.0634453781512605
2112,MUSIC GUY,S07E11,0.125
2113,SUSAN,S07E11,0.08333333333333333
2114,ELAINE,S07E12,0.039326223544973546
2115,ELAINE (getting up to leave),S07E12,0.0
2116,ELAINE (nodding),S07E12,0.0
2117,ELAINE (on the witness stand),S07E12,0.0
2118,ELAINE (thinking to herself),S07E12,0.4
2119,ESTELLE,S07E12,0.25
2120,ESTELLE (crying),S07E12,0.1
2121,ESTELLE (smiling),S07E12,0.0
2122,FRANK (from the answering machine),S07E12,-0.1
2123,FRANK (yelling),S07E12,0.0
2124,GEORGE,S07E12,-0.06558365771994773
2125,GEORGE & JERRY,S07E12,0.0
2126,GEORGE (on a pay phone),S07E12,0.0
2127,JACKIE,S07E12,0.11949404761904764
2128,JACKIE ,S07E12,0.2314285714285714
2129,JACKIE (impressed),S07E12,0.0
2130,JACKIE (speaking to the intercom),S07E12,0.0
2131,JACKIE (to Kramer and Stan),S07E12,0.0
2132,JERRY,S07E12,0.030622268230963878
2133,JERRY ,S07E12,0.0
2134,JERRY (answering phone),S07E12,0.0
2135,JERRY (excited),S07E12,0.0
2136,JERRY (hesitant),S07E12,0.0
2137,JERRY (indifferent),S07E12,0.0
2138,JERRY (mesmerized),S07E12,0.0
2139,JERRY (not happy),S07E12,0.2
2140,JERRYS OUTGOING MESSAGE,S07E12,0.0
2141,JUDGE,S07E12,-0.07777777777777779
2142,JUDGE (banging his gavel),S07E12,0.0
2143,KRAMER,S07E12,-0.0031690336953494862
2144,KRAMER (excited),S07E12,0.625
2145,KRAMER (in disgust),S07E12,0.0
2146,KRAMER (picking up the wrapper),S07E12,0.0
2147,KRAMER and JERRY (together),S07E12,0.0
2148,PETERMAN,S07E12,0.1284175084175084
2149,PETERMAN (holding up a bra),S07E12,0.0
2150,RECEPTIONIST,S07E12,0.0
2151,STAN,S07E12,0.060714285714285714
2152,STAN (out of breath),S07E12,0.0
2153,STEINBRENNER,S07E12,0.06328092432259098
2154,STEINBRENNER (shocked),S07E12,0.0
2155,SUE ELLEN,S07E12,0.002380952380952384
2156,SUSAN,S07E12,0.0
2157,WILHELM,S07E12,0.004935515873015868
2158,WOMAN #1,S07E12,0.16666666666666666
2159,WOMAN #2,S07E12,0.325
2160,[Leaving the Gentle Touch Car Wash,S07E12,-0.4
2161,<IMG SRC=http,S07E13,0.0
2162,CARRIE,S07E13,0.05917658730158729
2163,CHRISTIE,S07E13,0.06790966386554621
2164,ELAINE,S07E13,0.020273671285454074
2165,ELAINE (O.C.),S07E13,-0.625
2166,GEORGE,S07E13,0.06763401163894585
2167,JERRY,S07E13,0.044285185185185184
2168,JERRY (V.O.),S07E13,-0.07500000000000001
2169,KEN,S07E13,0.20748015873015874
2170,KEN (O.C.),S07E13,0.0
2171,KID,S07E13,0.0
2172,KRAMER,S07E13,0.047545935247548146
2173,MAITRE D',S07E13,0.0
2174,MAN,S07E13,0.0
2175,NEWMAN,S07E13,0.0831523569023569
2176,ORDERLY,S07E13,-0.25
2177,SUSAN,S07E13,-0.09525462962962963
2178,VOICE 1 (O.C.),S07E13,0.7
2179,VOICE 2 (O.C.),S07E13,0.6
2180,ELAINE,S07E14,0.046678240740740735
2181,ELAINE (O.C.),S07E14,0.0
2182,EVELYN,S07E14,0.15185185185185185
2183,GEORGE,S07E14,-0.009171965187590184
2184,HELEN,S07E14,0.08022727272727273
2185,HERB,S07E14,-0.03973214285714288
2186,JACK,S07E14,0.012799043062200956
2187,JERRY,S07E14,0.045167612269885
2188,KATY,S07E14,0.046336996336996346
2189,KRAMER,S07E14,0.05961888227513227
2190,MACHINE (KRAMER),S07E14,0.0
2191,MARISA,S07E14,0.07599999999999998
2192,MORTY,S07E14,0.056781081923127384
2193,NICK,S07E14,-0.13074404761904762
2194,NICK (O.C.),S07E14,0.05965608465608465
2195,RALPH,S07E14,0.0
2196,SUSAN,S07E14,0.225
2197,SUSAN (O.C.),S07E14,0.0
2198,ALL (EXCEPT MORTY),S07E15,0.0
2199,BUILDING A,S07E15,0.0
2200,BUILDING B,S07E15,0.0
2201,BUILDING C,S07E15,0.0
2202,DORIS,S07E15,0.375
2203,ELAINE,S07E15,0.09695948040674604
2204,GEORGE,S07E15,0.07918695887445888
2205,HELEN,S07E15,-0.05428571428571429
2206,HERB,S07E15,0.038461538461538464
2207,JACK,S07E15,0.15925925925925927
2208,JERRY,S07E15,0.05887345679012345
2209,JERRY (V.O),S07E15,0.2857142857142857
2210,JERRY (V.O.),S07E15,-0.24999999999999997
2211,JOHN,S07E15,-0.23125000000000004
2212,JOHN (V.O.),S07E15,0.0
2213,KRAMER,S07E15,0.19999999999999998
2214,MARISA,S07E15,0.07797619047619046
2215,MORTY,S07E15,0.07404040404040405
2216,MORTY(V.O.),S07E15,0.0
2217,MRS. CHOATE,S07E15,0.029376750700280112
2218,NICK,S07E15,0.05721153846153847
2219,RALPH,S07E15,-0.078125
2220,SUSAN,S07E15,-0.0020000000000000005
2221,DOCTOR,S07E16,0.0
2222,ELAINE,S07E16,0.002079069919979011
2223,ESTELLE,S07E16,0.04285714285714286
2224,FRANK,S07E16,0.02351190476190476
2225,GEORGE,S07E16,0.09775483004649671
2226,HELEN,S07E16,0.04876543209876544
2227,JAY LENO,S07E16,0.26666666666666666
2228,JERRY,S07E16,0.0022742023408690057
2229,KRAMER,S07E16,-0.010934343434343434
2230,MAN,S07E16,-0.025
2231,MORTY,S07E16,0.042342352092352084
2232,NEWMAN,S07E16,-0.12286942554799696
2233,PETERMAN,S07E16,-0.043548118548118527
2234,SALESMAN,S07E16,0.07142857142857142
2235,SUPER,S07E16,0.23484848484848483
2236,UNCLE LEO,S07E16,0.13636363636363635
2237,VOICE,S07E16,0.0
2238,WAITRESS,S07E16,-0.14583333333333334
2239,CARRERAS,S07E17,0.0
2240,DOLL,S07E17,0.022095959595959596
2241,ELAINE,S07E17,0.06277720385674933
2242,ELAINE AND JERRY,S07E17,0.0
2243,ESTELLE,S07E17,-0.02142857142857143
2244,FRANK,S07E17,-0.025009645061728394
2245,GEORGE,S07E17,0.04164292497625831
2246,GOERGE,S07E17,0.30714285714285716
2247,JERRY,S07E17,0.009131403318903318
2248,KRAMER,S07E17,0.09004329004329005
2249,MAESTRO,S07E17,0.04681712962962963
2250,MAN,S07E17,0.0
2251,SALLY,S07E17,0.053470928226363006
2252,STAGEHAND,S07E17,0.0
2253,STEWARDESS,S07E17,0.19999999999999998
2254,SUSAN,S07E17,0.065625
2255,WOMAN,S07E17,0.2
2256,[Setting,S07E17,0.023809523809523808
2257,BOB,S07E18,0.03874999999999999
2258,CONNIE,S07E18,-0.08220663265306123
2259,DETECTIVE,S07E18,0.15
2260,ELAINE,S07E18,0.08573232323232323
2261,GEORGE,S07E18,0.11072954822954821
2262,GEORGE/SUSAN,S07E18,0.0
2263,HALLIE,S07E18,0.10465277777777778
2264,JACKIE,S07E18,0.03333333333333333
2265,JERRY,S07E18,0.005883324907047533
2266,KRAMER,S07E18,0.045063131313131305
2267,MAITRE D',S07E18,-0.003125
2268,PAT,S07E18,-0.12963113275613278
2269,PETERMAN,S07E18,0.1313867845117845
2270,SANDOS BROTHER 1,S07E18,0.08107638888888889
2271,SANDOS BROTHER 2,S07E18,0.0
2272,SUSAN,S07E18,0.16666666666666666
2273,WAITRESS,S07E18,0.5
2274,ALL,S07E19,0.0
2275,ATTENDANT,S07E19,0.016666666666666666
2276,BOB,S07E19,0.060267857142857144
2277,CHARMAINE,S07E19,-0.04537037037037037
2278,CRAIG,S07E19,0.0932283359914939
2279,ELAINE,S07E19,0.042372762551990496
2280,ETHAN,S07E19,0.19543650793650796
2281,GEORGE,S07E19,0.16313696172248804
2282,HOOKER,S07E19,0.0
2283,IAN,S07E19,0.07999999999999999
2284,JERRY,S07E19,0.025277682030678608
2285,JERRY & ELAINE,S07E19,0.0
2286,JESSIE,S07E19,0.075
2287,KRAMER,S07E19,0.03296926474992512
2288,LADY,S07E19,0.6
2289,POLICE,S07E19,0.26785714285714285
2290,SUSAN,S07E19,0.0625
2291,TELLER,S07E19,0.01904761904761905
2292,ELAINE,S07E20,0.0010912698412698415
2293,GEORGE,S07E20,0.02244047619047619
2294,JERRY,S07E20,0.033881064162754305
2295,KRAMER,S07E20,0.08993303571428571
2296,MOM,S07E20,0.5333333333333333
2297,MR. STEINBRENNER,S07E20,0.17375545089830804
2298,NEWMAN,S07E20,0.07499999999999996
2299,NIKKI,S07E20,0.13076923076923078
2300,POLICE OFFICER,S07E20,0.04857142857142857
2301,TODD,S07E20,0.09937888198757763
2302,WORKER,S07E20,0.09999999999999999
2303,AUCTIONEER,S07E21,0.23523809523809525
2304,CLERK,S07E21,-0.045526785714285714
2305,ELAINE,S07E21,0.0438578869047619
2306,GEORGE,S07E21,0.040875
2307,JERRY,S07E21,0.015139702889702886
2308,KRAMER,S07E21,0.06706580456580456
2309,NEWMAN,S07E21,-0.04365942028985506
2310,NEWMAN (V.O.),S07E21,0.0
2311,NEWMAN/KRAMER,S07E21,0.0
2312,PETERMAN,S07E21,-0.016666666666666656
2313,SUE ELLEN,S07E21,0.01625
2314,TONY,S07E21,0.08755146859313526
2315,TONY (O.S.),S07E21,0.17222222222222222
2316,WILHELM,S07E21,0.07222222222222223
2317,[Yankee Stadium,S07E21,0.0
2318,DEENA,S07E22,0.25
2319,DETECTIVE,S07E22,0.05081136621315192
2320,DETECTIVE (V.O.),S07E22,0.13055555555555554
2321,ELAINE,S07E22,0.06943277310924369
2322,ELAINE/JERRY,S07E22,0.17857142857142855
2323,FARMER,S07E22,0.09822530864197532
2324,GEORGE,S07E22,-0.01644736842105263
2325,JERRY,S07E22,0.06444133208839091
2326,JERRY (V.O.),S07E22,0.0
2327,KRAMER,S07E22,0.016254490190660404
2328,KRAMER/NEWMAN,S07E22,0.0
2329,MRS WILHELM (O.C.),S07E22,0.19999999999999998
2330,NEWMAN,S07E22,0.013196428571428572
2331,PETERMAN,S07E22,0.09598214285714286
2332,POP,S07E22,0.075
2333,STEINBRENNER,S07E22,0.11257846320346321
2334,SUSIE,S07E22,0.48472222222222217
2335,TONY,S07E22,0.02266666666666667
2336,WILHELM,S07E22,0.3761904761904762
2337,WOMAN,S07E22,-0.025
2338,YOUNG COP,S07E22,-0.025
2339,[Yankee Stadium,S07E22,0.0
2340,so far,S07E22,0.125
2341,BETH,S07E23,0.15414880952380955
2342,CASTING DIRECTOR,S07E23,0.0
2343,DAVID,S07E23,0.09968253968253968
2344,ELAINE,S07E23,0.058294069521748086
2345,GEORGE,S07E23,0.049250674094424095
2346,GIRL,S07E23,0.9
2347,JERRY,S07E23,0.02119831471683323
2348,JOEY,S07E23,0.0
2349,KRAMER,S07E23,-0.002280939476061434
2350,MAN,S07E23,0.0
2351,MICKEY,S07E23,-0.05282391845627139
2352,MRS. ANVINO,S07E23,0.0
2353,OFFICER,S07E23,-0.0897420634920635
2354,SUSAN,S07E23,0.04135802469135803
2355,[Setting,S07E23,0.0
2356,ALL,S07E24,0.0
2357,BARBARA,S07E24,0.0
2358,BOTH,S07E24,-0.09375
2359,CLERK,S07E24,0.05303030303030304
2360,DELIVERY MAN,S07E24,0.0
2361,DOCTOR,S07E24,0.06517857142857142
2362,ELAINE,S07E24,0.12380952380952381
2363,GEORGE,S07E24,0.004543805010525789
2364,JANE,S07E24,0.0
2365,JEANNIE,S07E24,0.00040849673202613583
2366,JERRY,S07E24,0.01236654383975813
2367,JIM,S07E24,0.041666666666666664
2368,KRAMER,S07E24,0.050137880010761374
2369,MANAGER,S07E24,0.06405895691609978
2370,MIKE,S07E24,0.0
2371,SOME GUY,S07E24,0.0
2372,SUSAN,S07E24,0.021886446886446895
2373,TELLER,S07E24,0.08095238095238096
2374,WAITRESS,S07E24,0.0625
2375,DOLORES,S08E01,-0.11666666666666664
2376,DUGAN,S08E01,0.0
2377,Dugan,S08E01,0.0
2378,ELAINE,S08E01,-0.008183604589854591
2379,GEORGE,S08E01,0.059096459096459095
2380,GIRL,S08E01,0.0
2381,J. PETERMAN,S08E01,0.09166666666666666
2382,JEANNIE,S08E01,0.0
2383,JERRY,S08E01,0.021378772193989582
2384,JERRY & JEANNIE,S08E01,-1.0
2385,JOEY,S08E01,-0.08576388888888889
2386,KIDS & KRAMER,S08E01,0.0
2387,KRAMER,S08E01,0.04483680108680108
2388,KRAMER & JOEY,S08E01,0.0
2389,MR. ROSS,S08E01,0.01927083333333332
2390,MRS. ROSS,S08E01,0.23630952380952383
2391,MRS. ZANFINO,S08E01,0.14285714285714285
2392,RUTHIE,S08E01,0.0
2393,SANSEI,S08E01,0.0
2394,SECRETARY,S08E01,0.0
2395,WAITRESS #1,S08E01,0.5
2396,WAITRESS #2,S08E01,-0.16666666666666666
2397,WILLIE,S08E01,0.0
2398,WYCK,S08E01,0.11777777777777777
2399,CAROL,S08E02,0.20034722222222223
2400,CAROL (shows Elaine and the girls pictures of Adam),S08E02,0.0
2401,ELAINE,S08E02,0.02331026785714286
2402,ELAINE (happily),S08E02,0.0
2403,"ELAINE (to Jerry, imitating Carol)",S08E02,0.0
2404,GAIL,S08E02,0.85
2405,GEORGE,S08E02,0.03235508581253262
2406,GEORGE (apologetic),S08E02,0.0
2407,GEORGE (grabs the M&M away from Jerry),S08E02,0.03333333333333333
2408,GEORGE (to Kramer),S08E02,0.1
2409,JERRY,S08E02,0.04631211180124224
2410,JERRY (looks at his watch),S08E02,0.0
2411,JERRY (picks up a yellow M&M toy from the model),S08E02,0.2
2412,JERRY (points at the Power Ranger),S08E02,0.0
2413,JERRY (rolls his eyes),S08E02,0.0
2414,JERRY (shrugs),S08E02,0.0
2415,JERRY (to Elaine),S08E02,0.0
2416,JERRY (to Kevin),S08E02,0.0
2417,JERRY (to Pam),S08E02,0.0
2418,JERRY and NEWMAN,S08E02,0.2375
2419,JERRY's brain,S08E02,0.0
2420,KEVIN,S08E02,0.00611111111111111
2421,KRAMER,S08E02,0.10067966903073286
2422,KRAMER (frantic),S08E02,0.0
2423,KRAMER (mouths the words),S08E02,0.0
2424,KRAMER (talks rapidly in an attempt to keep up with Newman),S08E02,0.05
2425,KRAMER (wipes chocolate off his face),S08E02,0.0
2426,LISA,S08E02,-0.05
2427,MR. CROSS,S08E02,0.0
2428,MS. BAINES,S08E02,-0.2
2429,NEWMAN,S08E02,0.08664021164021164
2430,NEWMAN (frantic),S08E02,0.1708333333333333
2431,NEWMAN (getting an idea),S08E02,0.0
2432,NEWMAN (sweating),S08E02,0.31666666666666665
2433,NEWMAN (to Elaine),S08E02,0.0
2434,NEWMAN (whispers through the bookcase),S08E02,0.0
2435,PAM,S08E02,0.19044117647058825
2436,VOICE ON SPEAKER,S08E02,0.0
2437,WYCK,S08E02,0.13
2438,"(ELAINE decides to make herself at home, opens the refrigerator and starts eating olives out of a jar, with her fingers. In the living room area, KEVIN is looking at her. Note",S08E03,0.0
